item,itemLabel,startDate,endDate,psid
Q111462050,August Florin,1870,1875,Q111462050-6598EF66-E5B6-4E00-808C-45DA93968394
Q11855023,Carl Wilhelm Trapp,1841,1853,Q11855023-AD7F0574-00B7-4B47-A8A7-312AB4EF49E4
Q11871974,Klaus Waris,1957,1967,Q11871974-FC5606AB-5392-46F5-A124-A22687EEF615
Q11881731,Matti Vanhala,1998,2004,Q11881731-AFB809AE-D5BE-4566-8662-1ECEC0DEAD32
Q11891043,Robert von Trapp,1854,1856,Q11891043-DF74FE13-FB6F-433C-A773-DA7AB2F891DF
Q11891151,Rolf Kullberg,1983,1992,Q11891151-E3E8E996-FCDD-45C3-9B14-B34555A0566A
Q17384436,Otto Herman Lode,1820,1827,Q17384436-389F665A-2643-468F-8C22-AE01E61591D1
Q194058,Erkki Liikanen,2004,2018,Q194058-13C842B5-6531-4667-8C9D-2C9B116828B2
Q203799,Otto Stenroth,1918,1923,Q203799-AAB3F01C-54E7-4147-BC50-98C88CFC52CB
Q20736658,Axel Ludvig Born,1853,1856,Q20736658-BA10515A-9914-48B3-B5F4-F9466D18A22C
Q20736666,Frans Ivar Edelheim,1856,1858,Q20736666-B85E4DB2-A5CD-4D7A-B2A0-7B4A2F237456
Q2075884,Sirkka Hämäläinen,1992,1998,Q2075884-2096E716-C150-4193-8E05-9A61CFF9A494
Q209435,Risto Ryti,1924,1943,Q209435-189263F1-1887-46DB-A42D-933606FAAB06
Q209435,Risto Ryti,1944,1945,Q209435-30A6D278-E9CB-40AB-BAC3-DE364FC5AD8B
Q23039688,Gustaf Robert Alfred Charpentier,1884,1897,Q23039688-AC0B77B8-9906-4020-9ADC-1481C2E9CD07
Q23040428,Claes Johan Edelskiöld,1812,1816,Q23040428-D1958E3B-BCB7-410D-8FAC-A26AAD70B21E
Q23040503,Carl Johan Idestam,1817,1820,Q23040503-2E0D6741-C7B3-4AFD-804A-B4D0FD860410
Q29021,Mauno Koivisto,1968,1982,Q29021-EEC8F02F-A116-4411-962B-B6A0F2CB5AF8
Q294411,Olli Rehn,2018-07-12,,Q294411-3b922e97-489a-c44e-0455-a7cc4b58ee64
Q402977,Ahti Karjalainen,1982,1983,Q402977-E0355649-C2DA-43B8-84BB-9688DDED7A92
Q5392428,Victor von Haartman,1866,1870,Q5392428-97750F6B-4EE3-463F-B2E7-6043A3B69B24
Q5399732,Clas von Collan,1907,1918,Q5399732-9D3EBA1E-7635-42AF-814A-97C9E9E1E17F
Q5411287,Gösta von Troil,1875,1884,Q5411287-A7588E08-3938-4817-ADF1-B16EB8F0907F
Q6163504,August Ramsay,1923,1924,Q6163504-59CE4B2E-CDDA-4B67-9EDC-094F14259B62
Q728501,Sakari Tuomioja,1945,1955,Q728501-C6BBB645-C529-4C99-BE30-D6235F04AE75
Q728861,Jukka Rangell,1943,1944,Q728861-CE86F4FA-E141-4012-B510-8C054D56B019
Q7781631,Theodor Wegelius,1898,1906,Q7781631-FE5D924F-6C2B-41E1-AF37-4D5C54A8E088
Q824517,Rainer von Fieandt,1955,1957,Q824517-23D782F6-64C2-4F19-A335-E9481FAD6882
